wallet_address,credit_score,cluster,transaction_count,liquidation_count,repayment_consistency_ratio,collateral_health_score
0x6f00ce7253bfd3a5a1c307b5e13814bf3433c72f,100,0,7,0,0.0,100.0
0xbed4e3cd89918563a9ce4b04cf5379daf566bd53,100,1,191,0,1.2923076923076924,100.0
0x1a2d4efc833d4a32728b149b6fbaeb0b948d4bbe,100,0,16,0,0.0,100.0
0xedcd518221d67769f2a85acf801e6ba4918a55c7,100,0,28,0,0.0,100.0
0x42336826ae2d0cb9ddcdea88dfd023a6b48cd926,100,0,5,0,0.0,100.0
0x8376b14104dbf0642a3c2adfa33793cfcb0b8d76,100,0,12,0,0.5,100.0
0x352f4060285b2c5e66eed5e61b6fec06e16af058,100,0,4,0,0.0,100.0
0x419e0d48a5d64e90205d1c28edcb7fab04a0a88d,100,0,18,0,0.5,100.0
0xd2c930c757752c449c0e8f10633cc2e31fcc4ed5,100,0,17,0,0.0,100.0
0xa2cdabfa4141c59e1406516da6d937e35fcf42e7,100,0,3,0,0.0,100.0
0x5a92bc71ff2cee03202db6b625cb074d588344bb,100,0,17,0,1.0,100.0
0x3921452ee82a4b775cdb486d7567e365fbfb7134,100,0,5,0,0.0,100.0
0x11b6a5fe2906f3354145613db0d99ceb51f604c9,100,0,6,0,0.0,100.0
0xd60b996a7abc8cf357d4e367348c3388ffd2dbe5,100,0,3,0,0.0,100.0
0x16ad3f1c89ae9042f61e2437fb81736f5d3a60c4,100,0,12,0,1.5,100.0
0xce9114fa0e578fc3a8ff3cee9809fc713b2533ac,100,0,23,0,0.0,100.0
0x5d3a427b1e7794836ad54c297de172e90377bbc9,100,0,3,0,0.0,100.0
0xb1038ed65cc501c69cecd2ac04bc0e788c2b8a85,100,0,12,0,0.0,100.0
0x21edc17321fee0772bb5a9048f5ceb68769261d9,100,0,13,0,0.0,100.0
0xf1200ceff95cf6b8a85d8c2f4463d11f8007364a,100,0,3,0,0.0,100.0
0xaa8e2e0d59dc2acededb3be9dec442f7671ffeb9,100,0,6,0,0.0,100.0
0x0e1e3d1869116c657081c69b1610d731e5488006,100,0,6,0,1.0,100.0
0x140a824fe0c013aa969f681b5312ef5c3a39cdb4,100,0,4,0,0.0,100.0
0x2574f0e0edcb4d5992e8be9b79b08cde61b66830,100,0,4,0,0.0,100.0
0xc1e4f98ee6d02aefa7eb53404e9a7a8f41ba0132,100,0,5,0,0.0,100.0
0x4527c75dfc50a5390dc663f81b627c39e7b9acad,100,0,27,0,0.8571428571428571,100.0
0xa7f3dfed2bcf7b35a8824e11ae8f723650edfb58,100,1,69,0,1.5,100.0
0xf9ff6714f6555837a3833f083420396fd4ed4ea6,100,0,3,0,0.0,100.0
0x227033541b0b3b75ff258a47f5f8368fad866497,100,0,4,0,0.0,100.0
0x84443f61efc60d10da9f9a2398980cd5748394bb,100,1,93,0,1.206896551724138,100.0
0xf3ae4bb5691b9d45461cdcdd4becb0c9986a3237,100,0,13,0,1.0,100.0
0x127f6bfe9b238edec1bc3cc129c4c78cc5727871,100,0,6,0,0.0,100.0
0x70056d4450ddc31a61146fe91283aa3f645ec1e1,100,0,43,0,0.9,100.0
0x076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,100,0,11,0,1.0,100.0
0x41f2c7d530bb3ba3d9ef993c1892d95fb5deea95,100,0,4,0,0.0,100.0
0xd53046601e88ea3d7ec29f723ee855ac1ae7ab60,100,0,7,0,0.0,100.0
0xf7ab7c10b2ae4b4d505b037c987f8a59ff69ba6f,100,0,5,0,0.0,100.0
0xe2805dbecba90353dfbc5032d642165bd71bb3ba,100,0,8,0,2.0,100.0
0x0e7644049d4db2aeaaea2938aa634179cad5954d,100,0,15,0,0.5555555555555556,100.0
0x0598df9ef51616e9c015a4f17918507259b22baf,100,0,33,0,1.3333333333333333,100.0
0x563f254c673c3647339fc2688e44f5ba82dfc799,100,0,4,0,1.0,100.0
0x0f3114c400031e22d0cd718674359ffbaf32986c,100,0,3,0,0.0,100.0
0x062799b5a2fc009f5d8b48360a05c497d8be8364,100,0,5,0,0.0,100.0
0x82caf43842862259e610889ea9b67b5392885075,100,0,5,0,0.0,100.0
0x7d2e10a52eb243e87e98648b89e09fc37b473779,100,0,4,0,0.0,100.0
0x66c7a7348250f453a37cf86410a946f9668de386,100,1,61,0,0.0,100.0
0x1ea456cb5f130d17179dc506df8cb0c754e9c902,100,0,3,0,0.0,100.0
0xe286e8e6e2e60cac9d077b3a42e2cd79c5faec4f,100,0,4,0,0.0,100.0
0x4e058516eebf1db6b50d0c4396c608de25a77545,100,0,8,0,0.0,100.0
0xfacc6271974a080bf4953fcdb8e20933b77b4e11,100,0,3,0,0.0,100.0
0xeba9d7523c1842907587c92dedccbeff49c9ad77,100,0,25,0,0.0,100.0
0x4fe094231437a8f5db8e856eece5e19cd346d689,100,0,15,0,1.0,100.0
0xce75dc60005f890c4ac7b3d3ce042e57ebb0a919,100,0,6,0,0.0,100.0
0x4f3a36c91c392781536348c03dfb8f6e265c277d,100,0,6,0,0.0,100.0
0xdf6a620baa44fd80bdbec3751fe0d5bdd6555d90,100,0,29,0,0.0,100.0
0x39add6b1d8b3e726641a18277adbad87d81f6acf,100,0,3,0,0.0,100.0
0x6168bb05ccb4aaded0169602bbb6e3cae12902c5,100,1,191,0,0.6236559139784946,100.0
0x90c3729672a0b7a9bb7553e76c477cf873e3bc33,100,1,61,0,0.8275862068965517,100.0
0xa5cd3bc3f3d34b3a716111643e19db88bfa649c7,100,0,15,0,0.0,100.0
0xaaf4d001080b511df8ad90090c435ac1affc5a1a,100,0,22,0,0.75,100.0
0x639cec09a3ad0dedc2951adb00c43a43160273c3,100,0,3,0,0.0,100.0
0x93f619e8f25df20b047ce579a3bb062e4754428b,100,0,7,0,0.0,100.0
0x01e8a979e7c5a1bb5c7af02a5f11263d0af4c19e,100,0,3,0,0.0,100.0
0xcd5f8fa45e0ca0937f86006b9ee8fe1eedee5fc4,100,1,134,0,0.5238095238095238,100.0
0x1a50a6238eb67285ccd4df17f75cce430baae2a4,100,0,3,0,0.0,100.0
0xec75e6ae612401d4188266eb731697339b9b0f36,100,0,23,0,1.2,100.0
0x564cbde1252fd0bdc145062f7ea2ac976704b5f3,100,0,5,0,2.0,100.0
0xe5d09257d0b83e0d2d09960c46985c153a63d15a,100,0,5,0,0.0,100.0
0x2142efcb2870affc21b4f2ebbe3976f446ce2b90,100,0,33,0,0.25,100.0
0x9ef190ae70ce60126d1899fe29645ade741eca58,100,0,14,0,0.0,100.0
0x63af8a41e879fc27b9c4fe0fa5d5f79a5f3f16c7,100,0,5,0,0.0,100.0
0x26b46c62a7ef0a545b8ce0f6f972da9394661bc9,100,0,5,0,1.0,100.0
0x718fdf375e1930ba386852e35f5bafc31df3ae66,100,0,3,0,0.0,100.0
0x2beb2ebc0a78c40c66e7cfd013f9616679671c46,100,0,3,0,0.0,100.0
0x194365fcd494c46c013acd7ef81494759c00123a,100,0,3,0,0.0,100.0
0x2fb4a0e0bd649d4532a05a8ca8f3562d6ab408cc,100,0,4,0,0.0,100.0
0xba454c396f7a14c2c531ea919e419ab15c288c0e,100,0,8,0,0.0,100.0
0xee37f338220479c8f652e3557f02513bdb11c160,100,1,191,0,0.7974683544303798,100.0
0x904505327ac551de0e33fa33d8c744f8ced5d171,100,1,53,0,0.0,100.0
0xc7eed10c0d3f9c24362b07296c48cf452006746e,100,0,4,0,0.0,100.0
0x075102800212aef1077cbb021f710397792e22ac,100,0,11,0,0.0,100.0
0x2a4e6c78f12333481a6d932ba526eb56bd64f008,100,0,21,0,1.0,100.0
0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,100,0,5,0,0.0,100.0
0x800c443d4fc0048d2f4a83d64cdec93a824be745,100,0,7,0,3.0,100.0
0xb4e71a0f74a09ddf76c47234d31111dacbe320d2,100,0,4,0,0.0,100.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,100,0,4,0,0.0,100.0
0x55857b9a18e15a298136b3118af86bc9503b3eb5,100,1,80,0,1.25,100.0
0x67d3ccbd1d81e7b1427b70d94454e0039271d237,100,0,21,0,0.0,100.0
0x8873b045d40a458e46e356a96279ae1820a898ba,100,0,3,0,0.0,100.0
0x3e3742b6b7c0add19eb155c72eacbb6bfc8958dc,100,1,58,0,0.0,100.0
0x3783f95b6cc030b1ccb735bdbabe38b4dcf1cf9a,100,0,4,0,0.0,100.0
0xffaccef20064fceae070107e8e4821a7fa981bb5,100,0,6,0,0.0,100.0
0x47b2efa18736c6c211505aefd321bec3ac3e8779,100,0,12,0,0.6,100.0
0x75d3fcbac90c72c32675cd80b109454100f3c9d3,100,0,9,0,0.0,100.0
0x29429b30a798cebeadb3616709660c4f87f245a3,100,0,4,0,0.0,100.0
0x0ac4cfbcc7dee4e7137f8af0b94ec725505fb227,100,0,11,0,0.0,100.0
0x9df7c98c933a0cb409606a3a24b1660a70283542,100,0,5,0,1.0,100.0
0xa66aa61a67ee8dbd4a0dccd6fa6e3b0aaad49bc0,100,0,5,0,0.0,100.0
0x50481e120c49588779bb110bb5a0d468661ca5a4,100,0,10,0,0.0,100.0
0xb4be361f092d9d5edfe8606fd53260eced3b776e,100,0,4,0,0.0,100.0
0x6be9fa484fa24fedb0369b6ccb343f9c3a621026,100,0,3,0,0.0,100.0
0x80bc01485281124fd3435d575a92f675dd134183,100,0,3,0,0.0,100.0
0xd91a88e9b8942e61eb8b678b5e78dece9a911445,100,0,4,0,0.0,100.0
0x92be89852867b06d8f77e110d95e7e5dad2f5359,100,0,22,0,1.0,100.0
0x3d1d660de74051409ad0abe7983277b2268456bb,100,0,5,0,0.0,100.0
0x8d6f28e5baa8aad23305b7b9e7ad2e67388667be,100,0,4,0,0.0,100.0
0x14c90b59f95b9405113dfedbae88fdd20c29ee36,100,0,12,0,0.0,100.0
0xb9a8deae8115c7d7b8aed2ce4610c54e023e964f,100,0,19,0,0.4,100.0
0xbd968afcb29e0d62f8e31903ac84761b44a0eadb,100,0,5,0,0.0,100.0
0xa6308eab4fc51b4d1c1213ef0628ada3c04ff47f,100,0,18,0,0.0,100.0
0x9a8f763bf3ef60b919d3f921f0e1b6e3ff8b30fd,100,0,3,0,0.0,100.0
0x94d12d7b33a8a745c35a1dac6c5c4a5d60a0259a,100,0,6,0,0.0,100.0
0xb54078fcda3bc8e94ab6acf12ee651b1413a8985,100,0,4,0,0.0,100.0
0xa82e4d575e09de36f09999c85c2d7237c957374a,100,0,8,0,0.0,100.0
0x8cb3d7be88f28d12d089f38e0dd5ab725a9f60a4,100,0,3,0,0.0,100.0
0xb28cf9fcfaa079ff21ceddbfc7b4b2fb9c7bd70f,100,1,50,0,1.75,100.0
0x91a29acc0d8c92b8f6ca4ab643079e4a81678c95,100,0,3,0,0.0,100.0
0xf11d95bd4c18e4a792cd3ffb581e2c30890724a3,100,0,46,0,0.6,100.0
0xb0e83c2d71a991017e0116d58c5765abc57384af,100,0,3,0,0.0,100.0
0xdfea085ef14c3f9c1e363ecacd8e5e6ef24a9e1d,100,0,5,0,0.0,100.0
0x19f9aa162f71014b6b5859dd9b50b448629aa7a2,100,0,6,0,0.0,100.0
0x57db5d6aa783cf29af41330569d24957140fd3eb,100,0,20,0,0.8,100.0
0x5d79fc3e6a91e249c1193d8326a912f949568646,100,0,4,0,0.0,100.0
0x009c07cc41a358176c97b525284d50f4960bc939,100,0,9,0,0.0,100.0
0xe7e3f293ff5be247e336f5cdb493c9ace1011a35,100,0,29,0,1.1111111111111112,100.0
0xa7f56a6dd807d40fd24f6e0f56f1bcab7dcccaf4,100,0,8,0,2.0,100.0
0x9b4e28020b94b28f9f09ede87f588e89c283cffd,100,1,124,0,3.933333333333333,100.0
0x2aefafa691982dd8431b03e584988b80c5c0b977,100,1,78,0,0.043478260869565216,100.0
0x737284cfc66fd5989f2ac866989d70ae134227cb,100,0,14,0,0.5,100.0
0xb528c573ddd7acaba1a1da77a4fd5a1ea4a32990,100,0,10,0,0.0,100.0
0x10aa95a9a64b4a72af7f26ea92c737d99d0d5da8,100,0,12,0,0.0,100.0
0x311bf6e6b6d416a808adf524b2fba791bf257e19,100,0,13,0,1.0,100.0
0xc424e90ace50df63efe178ed5f28cf3759cf51ea,100,0,16,0,0.0,100.0
0xf5fb8fa41f90df3ed2b3caeaaee64d5da26b68e2,100,0,24,0,1.0,100.0
0xff5269e8ae6a9f2ff2a93c770fd35f8ce71712f8,100,0,32,0,2.0,100.0
0xbeaca5032834a805bd822c3c109fa8f3513f5eaa,100,0,11,0,1.5,100.0
0x21bbfed76f3e3fe03d07f98771c3fe188698d0ef,100,0,13,0,0.0,100.0
0x930a7cd60a633128b7c5181307781e6d033ba51a,100,0,9,0,0.0,100.0
0xd1edec711d5ea0b4b064b678ff4a13b2c2a5ce8b,100,0,4,0,1.0,100.0
0x3cc228f907bc37cbfdc1e415d2129d68aa3c4864,100,0,17,0,1.0,100.0
0xb375e0c12bfa084d269dcbf412ea1d6b100aae5d,100,0,4,0,0.0,100.0
0x381758cbe8e8dc8376f0027a28e6e447208b4450,100,0,4,0,0.0,100.0
0x49a1eb39534f378722036d41d3ab5c92e86b55cf,100,0,12,0,0.5,100.0
0xb7128fb2180aa8d93c769ee7d261950c9acf002b,100,0,21,0,0.0,100.0
0xf583f4428382f0ee4d4669619d62c498e29d15b2,100,0,6,0,0.0,100.0
0x7cc89ad8b2e93ecfb42f49bf3ebbbed8c2531e14,100,0,4,0,0.0,100.0
0xc37027c11b6b416462aa7b589e6f7937ce220327,100,0,7,0,0.0,100.0
0x27970d7f5e4241fa3e79eefcfcd302c60b8ff0d5,100,0,4,0,0.0,100.0
0x50b49fec823a3d86050c91272bce7c8c0df4d71f,100,0,15,0,1.0,100.0
0x103de93bf9468164c48a46fdaa1a5a74899cdabe,100,0,8,0,0.0,100.0
0x2ea64c6de91ce1cf3d3761930ac775476cdec742,100,0,3,0,0.0,100.0
0xd05955436368c9659b7a1bdf8f0427ca8c193b11,100,0,14,0,0.4,100.0
0x983f14fb20991589de9bdc48d6990ddb8e41d918,100,0,13,0,0.0,100.0
0x531146f30be47bb171cb2039c25a4ae5d4fe164e,100,0,16,0,0.14285714285714285,100.0
0x45ce9d7bdadb704c68242118e2b8586e491e5c51,100,0,5,0,0.0,100.0
0xfd72fac7d08f9912e5d02091417304d5a0072e2b,100,0,26,0,0.0,100.0
0x4c77ca7ff8e548806fdc88e4dfa8ea1e493a450a,100,1,51,0,5.0,100.0
0x7bacf22f747f2f4b983081c0aa76dddfecd008ab,100,0,7,0,1.0,100.0
0xabeab690bd56d307f4bb3b59c2f209c353ee057d,100,0,13,0,0.0,100.0
0x92f2a83c63f299a3e5d5f16c56241d11cae4e868,100,0,5,0,0.0,100.0
0x9cfd5052dc827c11a6b3ab2bb5091773765ea2c8,100,0,12,0,0.0,100.0
0xd7b4f76be7e0212bf52020e2e86ad989b81d16e5,100,0,3,0,0.0,100.0
0x6976b21f3c91bd112aa41a6ef9be5212852db6f5,100,0,12,0,1.3333333333333333,100.0
0x2e83b16e2c24d3129ecc40cf43b8dc0f0c5ca8c3,100,0,4,0,0.0,100.0
0x15da10cf7189f93b5062ac531ae71818be873bf6,100,0,4,0,1.0,100.0
0x7c8dd864ded4030d42883b72dc7643bd7646f1ca,100,0,10,0,0.0,100.0
0x60fc976145dd135c6bbc7df9406a60e8c2123850,100,0,37,0,0.2631578947368421,100.0
0x90ea1efad9b6c2df0ad2e4f362048fe22bc126f2,100,0,4,0,0.0,100.0
0x8729d7526421c1b9269a88eb607c61a6c1ff4084,100,0,4,0,0.0,100.0
0xc6363b9eedebf3e744d0f4c6ebfe7bd127b6716c,100,0,13,0,0.0,100.0
0xcdc3d84c8f50d139168883c13892ea08d8270a3a,100,0,4,0,0.0,100.0
0x6655459bab7a5e99f2d61279316f6d0a465be784,100,0,40,0,0.3333333333333333,100.0
0x825d4f26ac2f18dbd1fdee85c710abd6aaf78b7d,100,0,29,0,1.0,100.0
0x38d88e9366bf9b1c79162803f081a993a7ff3dbb,100,0,15,0,0.0,100.0
0x0951ff0835302929d6c0162b3d2495a85e38ec3a,100,0,4,0,0.0,100.0
0xc1f9bb72216e5ecdc97e248f65e14df1fe46600a,100,0,3,0,0.0,100.0
0xc6af895832bf156c59c8c0b59fc31179d5f7019f,100,0,7,0,0.0,100.0
0xfa5756494fea34c83808ccb6626f6b7e66d46c4c,100,0,14,0,0.0,100.0
0x13dc08f5ddbcbfdf6ebc04c909c3052a2aa7a111,100,1,65,0,1.45,100.0
0xb435871b0959561226b4d903b1abf79528177e81,100,1,162,0,0.6666666666666666,100.0
0x12690cdba85ce9f5200110bdf391567e8635d759,100,0,18,0,0.0,100.0
0x5d94606fdceca06ba90d7118724bf36673951eee,100,0,6,0,0.0,100.0
0xefd0199657b444856e3259ed8e3c39ee43cf51dc,100,1,68,0,0.5238095238095238,100.0
0x06d57af6792edf066046aaf958d92ae5558e0e56,100,0,8,0,1.0,100.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,100,0,4,0,0.0,100.0
0x95ad647b9e6174294573aa4b8a2681ec20d44594,100,0,10,0,0.0,100.0
0x8f9e6dd01128cc3c148902ebfa648bfcb68ad1ce,100,0,10,0,2.0,100.0
0x4098c501fcfe3370bd78d2f9c0798dccbcf993ea,100,0,4,0,1.0,100.0
0xc691635a9702d8a7a3a3b69a96623739be260965,100,0,12,0,0.0,100.0
0x877da30d93546e4585bfd616250c61b7e0e2a76d,100,0,5,0,0.0,100.0
0x0558b7a135ccfe3a59de45a239ae3a765d7ab1a2,100,0,7,0,0.0,100.0
0x45f1e5d98b7c338cd7cdcbcecc47ddef193674b1,100,0,4,0,0.0,100.0
0xef492b2d863b4e68330b4ed0b39708d3846b3420,100,0,11,0,0.0,100.0
0xdc5e2422ae2d45f7f7f5b4109624285bb9b358f8,100,0,4,0,0.0,100.0
0xfd1935fd3c8f49723deb7296c58ba4bb1a0e48e1,100,0,5,0,0.0,100.0
0x000be263b3ceb55d22ed9b40d7619f62c4862c80,100,1,58,0,0.6,100.0
0xdc19464589c1cfdd10aedcc1d09336622b282652,100,0,13,0,0.6666666666666666,100.0
0x3a7d5efb476f6bc463cb0b06a2ef39d76db564df,100,0,6,0,0.0,100.0
0xdede431dab9a59a99d6c6e7f998ebccc3cbaefd7,100,0,3,0,0.0,100.0
0x52feb9bf6f37bbd01309515feec062632f5ccb2b,100,0,29,0,0.8,100.0
0x06beb7fcedd18b26c9a2f51fe003c2d9ce352fd4,100,0,5,0,0.0,100.0
0xf189bda172ddc4b6250b8c2cfbc174af18d3ad29,100,0,30,0,0.0,100.0
0xebbcc9b60e2b819f2758c205c8cd986133d21005,100,0,17,0,2.0,100.0
0x96482d545d2f0513dac4f037e98685ca7a3d0afe,100,0,7,0,0.0,100.0
0xb45de55de3d88b1dc8d9895711c96a0d27c4bb6d,100,0,3,0,0.0,100.0
0x524802b34cb508be2062d02a6e1cf577c2e66fba,100,0,20,0,0.0,100.0
0x30377714d83f02be07189b321c94d554fcaeb3df,100,0,7,0,0.0,100.0
0xf2ba322c432be32ed6e63302670d22901bdb57e2,100,0,13,0,0.0,100.0
0x083674408a89ccbb0fc9653cf93a1de0b017a2e2,100,1,91,0,1.1111111111111112,100.0
0x002f9caf40a444f20813da783d152bdfaf42852f,100,0,16,0,0.0,100.0
0xa81149cb28e2f2fec9bd1ec70f0358683750de13,100,0,3,0,0.0,100.0
0x8e55ae759901aa0d0550b03d79cf1f2ff5eee5b4,100,0,3,0,0.0,100.0
0x9da521610b3eebeec6949168540526d15cfa2c64,100,0,7,0,0.0,100.0
0x9b520fa2e47e024aadb2bad83cf9a50ded982583,100,0,3,0,0.0,100.0
0xc28e23e7d7d6cc0c9c6f08146c71e7d168cae45a,100,0,10,0,1.0,100.0
0x119e26e8809efd0d2baf690c62bd847271f2e96e,100,0,8,0,0.0,100.0
0x6b790599ea89be7f68268eea87bbba9cab5cfb68,100,1,47,0,0.7142857142857143,100.0
0xe4b205c76b78cf72012d6040c33429dba9bbd19b,100,0,11,0,0.5,100.0
0x2b32c3ecaf47ed3ad459565c472182f56414c9b2,100,1,47,0,0.5,100.0
0x84ece745851c477d15cfda32c71f2bebdbfb6218,100,0,3,0,0.0,100.0
0x586b3f34e90668aee4ffbd94e7ba143552fa70e5,100,0,41,0,1.3333333333333333,100.0
0x6a983e653d6d7c81fbd29dd7cc638b6f36242d08,100,0,11,0,0.0,100.0
0x19ee7696d2a71548a7f1fc9cef644460d7e73297,100,0,14,0,0.0,100.0
0x88aaf4a728e14748cea5e9a3ca1306ac567ba472,100,0,4,0,0.0,100.0
0x61990ebee5faa2b7814a0ffac869bbeae748457f,100,0,6,0,0.0,100.0
0xab696f0470eebae1b17f556c3cc38f968fa9533f,100,0,16,0,0.125,100.0
0x52405eff99dd4c2015463dc511573344f2e2e8d7,100,1,55,0,0.6521739130434783,100.0
0xd82215782bfe8c5e2596216825bc9fb7bc48df68,100,0,5,0,0.0,100.0
0xb579d4f1546d51980499aa96a2e411be3e449197,100,0,4,0,1.0,100.0
0xb8fd9b300c2819546013dd45c238ab6fa1eadba0,100,0,7,0,0.0,100.0
0x9317e25590aaa62be015aff026702f3b960131a7,100,1,72,0,0.8571428571428571,100.0
0xa142ab9eab9264807a41f0e5cbdab877d204e233,100,0,3,0,0.0,100.0
0x5bf331e6e97343a1c6c0cdffeea7f0c2ce24f39f,100,0,4,0,0.0,100.0
0x02dbd1aa375c7d00ecf1de198158ffa332110d47,100,0,3,0,0.0,100.0
0xd2eeff73117c86c14f11a6052620848f8dd6e0c8,100,0,8,0,0.0,100.0
0x52e0b17cc061d1ff9bbf986ef2408a660a2d30ab,100,0,8,0,0.0,100.0
0x30781d7d755845fa50bfdb63ba7b9426a760f3b1,100,0,14,0,0.0,100.0
0x3b65216e13db79a863823f637c6c429e89d72c22,100,0,3,0,0.0,100.0
0x02ce3b6c086e88616783163fb095578c86fbd4a9,100,0,9,0,0.0,100.0
0x7ee38b6fe2c10aab32f785870061d263f50645ca,100,0,4,0,0.0,100.0
0x116549cd0715ce44f4c6bccb5b268ebc76e3969b,100,0,12,0,0.0,100.0
0x9e5bbca4fd2502336e6c04edec3a4a08b5071df5,100,0,10,0,0.0,100.0
0xa1872b9b494556777d2b3ac5e699cf7fb377bafc,100,0,45,0,1.8181818181818181,100.0
0x5a6d3b6bf795a3160dc7c139dee9f60ce0f00cae,100,0,3,0,0.0,100.0
0x364dd034d0cbd922289ebe2558b113b04e77f502,100,0,4,0,0.0,100.0
0x6ab615cf8decfc488186e54066fc10589c9293a3,100,0,5,0,1.0,100.0
0x3771eef3e76329ac4c17962a158a895545795c0d,100,0,6,0,0.0,100.0
0x40e652fe0ec7329dc80282a6db8f03253046efde,100,0,29,0,0.6428571428571429,100.0
0x163b5f343ac34f6ab7e5a7466da9af15b81fbd89,100,0,4,0,0.0,100.0
0xa918add8803e65e97410ec42ae359dfe6663a8a6,100,0,17,0,0.25,100.0
0x964ad9e178184fc3865976dc7d3cad8eb1b373e3,100,0,5,0,2.0,100.0
0xf22f00d0b95b1b728078066e5f4410f6b2be8fae,100,0,5,0,0.0,100.0
0x2d244257fa51d0d9a74fb36e71eec0d964931699,100,0,6,0,0.0,100.0
0x1e2bfd353d26e4ad48933c1b518a453d1440969f,100,0,5,0,0.0,100.0
0xf3ae3bbdeb2fb7f9c32fbb1f4fbdaf1150a1c5ce,100,0,4,0,0.0,100.0
0x6bb740b57627123ecb2debe195ea5b225b4f9ad8,100,0,14,0,0.0,100.0
0x2a06cd16265ddedfee2ac3b41f0aae2fbae241e3,100,0,5,0,0.0,100.0
0xfccb964c514c12794509ed62fa274f0e284cee82,100,0,5,0,0.0,100.0
0x786f9e6c7d47250b02835d08aee55b52f42220a5,100,0,6,0,0.0,100.0
0xa0dac30ab1def9f4daf42ea94509a51783c78c4f,100,0,5,0,0.0,100.0
0x73fa9df99faaa8d110c5afd917355eba0f993362,100,0,4,0,0.0,100.0
0x992c0738268431baa068aea38a65627f56b9f4b8,100,0,5,0,0.0,100.0
0x698dd19b014dbb1e113be3c83e56a9f3fc0f84b2,100,0,3,0,0.0,100.0
0x2848b9f2d4faebaa4838c41071684c70688b455d,100,1,86,0,0.23076923076923078,100.0
0x602b2d2278465ea5823898000140cef95f2b8d56,100,0,12,0,0.0,100.0
0x58a2f87490292bed41297fbdb50bbf716e80b016,100,0,6,0,0.0,100.0
0xa7b95d2a2d10028cc4450e453151181cbcac74fc,100,0,34,0,1.1111111111111112,100.0
0xe670c92e93f88761004f86b28c101cd8b9ca57a9,100,0,32,0,0.5,100.0
0x45ec2ca047fd21f8d92e9ad7d03b839a6657bc08,100,0,4,0,0.0,100.0
0xc9c50b55c3085606ff05c70ac8cbaf26240891ae,100,0,28,0,1.2857142857142858,100.0
0x9475a4c1bf5fc80ae079303f14b523da19619c16,100,0,3,0,0.0,100.0
0x389135c984febdbb310adaf23a690dc28c8fa62b,100,0,15,0,0.8333333333333334,100.0
0x71232ead3bec1ac03ecfe2556acd6c7d0bd349c7,100,0,7,0,0.0,100.0
0xca1a7fc6cab553ce65f7c33c6e3eba6de954efc6,100,0,9,0,0.0,100.0
0x909ae1fc12c1c64f7554dc27a1c7785efaba79b7,100,0,4,0,0.0,100.0
0xf0b22f7e45a223a106c35eda11bd055a70a234dd,100,0,11,0,0.0,100.0
0x6d1651ba28a5674a8aa1b5713de3415f15b5a2c1,100,0,3,0,0.0,100.0
0x7f8919fde017c5ff8408e4def990bc81f20d3ca4,100,0,5,0,0.0,100.0
0x43860346fcc6e32d26329ca4cb20ffae54c803d1,100,0,9,0,2.0,100.0
0x9f15e05fbfa195bd807f1f60ca6f9b8d7fddb75e,100,0,5,0,0.0,100.0
0xfb0018ad46c669b6a4c0e589c53db27daf7f7930,100,0,27,0,0.8333333333333334,100.0
0x003c52a71c887461087154eccced08cb1c5384a5,100,1,67,0,1.8823529411764706,100.0
0x57e95fef87149570fc1f4c8a1baaf57aa45a89c4,100,0,4,0,0.0,100.0
0x4a2fcc8afeb7034c650e0fbb0fe93cdf97220c1b,100,0,4,0,0.0,100.0
0x90fbdda569127131d130385fa6050ac6d4dc766b,100,0,3,0,0.0,100.0
0x736e108bcdd0c48771878caa148c1254689a941d,100,0,26,0,0.14285714285714285,100.0
0x9b87b0b29c7dcd6a655dda7e918ab1f6443a9365,100,0,6,0,0.0,100.0
0xbfc54c36fbd010d53975ef38e90462c1a7afdb60,100,0,46,0,0.7058823529411765,100.0
0x5029259f5f4125d6517c2082b8b942657af3b509,100,0,16,0,0.0,100.0
0x98723710a60bf3d2e32c281d8209935e8925e0d7,100,0,10,0,0.0,100.0
0xd4a45d8055ac000a4bbd7f3c6007d491d7f3c529,100,0,3,0,0.0,100.0
0x2b6a4f029de9f6a17c0413b393770cacf28f6c8c,100,0,23,0,0.0,100.0
0xb58f9800f74fea404b58f94ca3685d97e4fdfbed,100,0,11,0,0.3333333333333333,100.0
0x5eca9a84b31f7dcd83c68b015df498b0c4f65f6c,100,0,13,0,0.0,100.0
0xa9d43d5b22e5eb975df03f54a90e4d630f448f4b,100,0,9,0,0.0,100.0
0xdd3b9186da521abe707b48b8f805fb3cd5eee0ee,100,0,9,0,0.0,100.0
0x4a7bd2969415426e7a08527ba262b8e8ac387003,100,0,11,0,1.0,100.0
0x8e87cb675e0f1f5ba60e06446faa3cfe4816b9e5,100,0,3,0,0.0,100.0
0x97889c952368b5ae0def08eb845ec1ca212b6f2d,100,0,5,0,0.0,100.0
0xc2dc96ce8fa3eb81477925a20f238911e5f5ff71,100,0,16,0,3.3333333333333335,100.0
0x914ebffcbd9ad6a35286c1b269e6310e345e42dc,100,0,3,0,0.0,100.0
0xee3f8ef1d3cdd0cf80bf3ad103aac1c6e0647ced,100,0,5,0,0.0,100.0
